-9.554466726726265069e-01,1.703284022253208851e+00,nan
-1.992550063390802872e+00,7.171851575363175080e-01,9.999999999999990008e-01
-2.255527441336354411e+00,5.286672566667584006e-01,9.999999999999990008e-01
-2.376543130560051953e+00,3.678747451784408207e-01,9.999999999999990008e-01
-2.427718933573669524e+00,2.644162969446822165e-01,9.999999999999990008e-01
-2.456749872173264571e+00,2.316719175401297792e-01,9.999999999999990008e-01
-2.472712973615211585e+00,1.647317136779503643e-01,9.999999999999990008e-01
-2.481385001973140714e+00,2.225082079686677705e-01,9.999999999999990008e-01
-2.484991743350947413e+00,2.489532434393320059e-01,9.999999999999990008e-01
-2.488202269928492250e+00,1.930350892841259103e-01,1.000000000000000056e-01
-2.489318812942678427e+00,2.422161597876115458e-01,9.999999999999990008e-01
-2.492076340924546329e+00,1.892304871867281635e-01,1.000000000000000056e-01
-2.493814369957608967e+00,1.482548228133000745e-01,1.000000000000000056e-01
-2.494289995377580560e+00,1.769297673220315004e-01,9.999999999999990008e-01
-2.495801851196689292e+00,1.371977992112941580e-01,1.000000000000000056e-01
-2.496750580459403679e+00,1.063526094008977740e-01,1.000000000000000056e-01
-2.496932458967689339e+00,1.332453864118932352e-01,9.999999999999990008e-01
-2.497766470835347974e+00,1.036776048040026488e-01,1.000000000000000056e-01
-2.498287816074764578e+00,8.079370501797622506e-02,1.000000000000000056e-01
-2.498344918768312439e+00,9.866452459956034926e-02,9.999999999999990008e-01
-2.498807157554178815e+00,7.648553614564268521e-02,1.000000000000000056e-01
-2.499095037644960993e+00,5.928364111057465857e-02,1.000000000000000056e-01
-2.499103444535482499e+00,7.418072894226361569e-02,9.999999999999990008e-01
-2.499360517788405289e+00,5.760141165369300070e-02,1.000000000000000056e-01
-2.499520084102647477e+00,4.476005178996684403e-02,1.000000000000000056e-01
-2.499620762245722272e+00,3.482848712605525476e-02,1.000000000000000056e-01
-2.499655942664078978e+00,4.287674378774944395e-02,9.999999999999990008e-01
-2.499744655072460020e+00,3.323202832180271321e-02,1.000000000000000056e-01
-2.499800385759300969e+00,2.575505544850939521e-02,1.000000000000000056e-01
-2.499814277062596624e+00,3.223625065232230136e-02,9.999999999999990008e-01
-2.499863705702191741e+00,2.501465341771350395e-02,1.000000000000000056e-01
-2.499894633269575728e+00,1.942231183940966444e-02,1.000000000000000056e-01
-2.499899436472592384e+00,2.410031921763091528e-02,9.999999999999990008e-01
-2.499927025146850390e+00,1.867867762755651834e-02,1.000000000000000056e-01
-2.499944223651117792e+00,1.447621538249982756e-02,1.000000000000000056e-01
-2.499945389634609327e+00,1.810445852923146456e-02,9.999999999999990008e-01
-2.499960809967295194e+00,1.403933997331153170e-02,1.000000000000000056e-01
-2.499970390242775231e+00,1.088975444325273288e-02,1.000000000000000056e-01
-2.499976446031762389e+00,8.450828470986614799e-03,1.000000000000000056e-01
-2.499978892159610666e+00,1.051268725709620690e-02,9.999999999999990008e-01
-2.499984236460595532e+00,8.147461221891805216e-03,1.000000000000000056e-01
-2.499987599499396751e+00,6.314265699686100186e-03,1.000000000000000056e-01
-2.499988599236606213e+00,7.896464365473181840e-03,9.999999999999990008e-01
-2.499991584131419309e+00,6.122167810014808240e-03,1.000000000000000056e-01
-2.499993454680796034e+00,4.747484372595547897e-03,1.000000000000000056e-01
-2.499993825474840392e+00,5.920890849599253630e-03,9.999999999999990008e-01
-2.499995494322330813e+00,4.588746612839424491e-03,1.000000000000000056e-01
-2.499996536158871852e+00,3.556288851233764363e-03,1.000000000000000056e-01
-2.499996647185108944e+00,4.446142094625346770e-03,9.999999999999990008e-01
-2.499997581067624264e+00,3.446392949720875239e-03,1.000000000000000056e-01
-2.499998162037393445e+00,2.671664014240097626e-03,1.000000000000000056e-01
-2.499998174811652429e+00,3.335977756964245144e-03,9.999999999999990008e-01
-2.499998697815931870e+00,2.585404924446210034e-03,1.000000000000000056e-01
-2.499999022134637983e+00,2.003696512619370686e-03,1.000000000000000056e-01
-2.499999226606984593e+00,1.552862368604337930e-03,1.000000000000000056e-01
-2.499999297114145591e+00,1.941366870106196220e-03,9.999999999999990008e-01
-2.499999478333498004e+00,1.504741826128991582e-03,1.000000000000000056e-01
-2.499999592096584067e+00,1.166390330352348346e-03,1.000000000000000056e-01
-2.499999619604369894e+00,1.456972649249892518e-03,9.999999999999990008e-01
-2.499999720950549786e+00,1.129157489761130513e-03,1.000000000000000056e-01
-2.499999784321004004e+00,8.750974850214763515e-04,1.000000000000000056e-01
-2.499999793606912935e+00,1.093934570135401529e-03,9.999999999999990008e-01
-2.499999850327712103e+00,8.478469607723620322e-04,1.000000000000000056e-01
-2.499999885665887600e+00,6.571353747442888662e-04,1.000000000000000056e-01
-2.499999887738578064e+00,8.211490235171198596e-04,9.999999999999990008e-01
-2.499999919505562218e+00,6.363920036176097398e-04,1.000000000000000056e-01
-2.499999939231194013e+00,4.932042784923317512e-04,1.000000000000000056e-01
-2.499999951692478461e+00,3.822330699447076840e-04,1.000000000000000056e-01
-2.499999956594836092e+00,4.778139388336923206e-04,9.999999999999990008e-01
-2.499999967615531116e+00,3.703196024169251306e-04,1.000000000000000056e-01
-2.499999974546702752e+00,2.870141677521232141e-04,1.000000000000000056e-01
-2.499999976533442414e+00,3.586912999100895592e-04,9.999999999999990008e-01
-2.499999982695746414e+00,2.779860025498979872e-04,1.000000000000000056e-01
-2.499999986555499820e+00,2.154391636018502696e-04,1.000000000000000056e-01
-2.499999987280613567e+00,2.693039185396012931e-04,9.999999999999990008e-01
-2.499999990728886790e+00,2.087141254588511336e-04,1.000000000000000056e-01
-2.499999992880579835e+00,1.617575482397242109e-04,1.000000000000000056e-01
-2.499999993088643180e+00,2.021766789388580526e-04,9.999999999999990008e-01
-2.499999995019523524e+00,1.566870296756925395e-04,1.000000000000000056e-01
-2.499999996220215515e+00,1.214324769815931240e-04,1.000000000000000056e-01
-2.499999996235493072e+00,1.517916071860245198e-04,9.999999999999990008e-01
-2.499999997317369882e+00,1.176394425311627862e-04,1.000000000000000056e-01
-2.499999997987991662e+00,9.117161116532174572e-05,1.000000000000000056e-01
-2.499999998410571411e+00,7.065925821500627750e-05,1.000000000000000056e-01
-2.499999998551271752e+00,8.831832283596953610e-05,9.999999999999990008e-01
-2.499999998926144329e+00,6.844671642670263232e-05,1.000000000000000056e-01
-2.499999999161361952e+00,5.304620468345595504e-05,1.000000000000000056e-01
-2.499999999215615887e+00,6.630814652191333882e-05,9.999999999999990008e-01
-2.499999999425327246e+00,5.138908377409259472e-05,1.000000000000000056e-01
-2.499999999556397956e+00,3.982685157289150206e-05,1.000000000000000056e-01
-2.499999999574243681e+00,4.978204551347295337e-05,9.999999999999990008e-01
-2.499999999691642216e+00,3.858109234710718364e-05,1.000000000000000056e-01
-2.499999999764753955e+00,2.990034827245727881e-05,1.000000000000000056e-01
