,norm_prop,norm_conv,norm_prop_IU,norm_prop_IV,norm_conv_IU0,norm_conv_IV0
0,1.4657243671604944e-11,1.944966230091818e-11,3.5682739529300403e-14,3.61431973814662e-14,1.0470337719220932e-13,1.0562784874159459e-13
