,norm_prop,norm_conv,norm_prop_IU,norm_prop_IV,norm_conv_IU0,norm_conv_IV0
0,5.994858823927547e-14,6.97535387404767e-14,2.2897936196780527e-15,1.1872642935633953e-15,2.2915164426555847e-15,2.5438216206500455e-15
