,norm_prop,norm_conv,norm_prop_IU,norm_prop_IV,norm_conv_IU0,norm_conv_IV0
0,1.3082122149615994e-12,1.4034580737712396e-12,7.63714955048872e-15,7.968907683567165e-15,1.8093958665318736e-14,1.7996250518399324e-14
