,norm_prop,norm_conv,norm_prop_IU,norm_prop_IV,norm_conv_IU0,norm_conv_IV0
0,5.360685597956968e-14,7.028893326287769e-14,1.4091046766648958e-15,1.3038083606661947e-15,2.140107399870509e-15,3.089194319194018e-15
