,norm_prop,norm_conv,norm_prop_IU,norm_prop_IV,norm_conv_IU0,norm_conv_IV0
0,1.4879143237175527e-11,2.017261267550313e-11,3.5974981547986465e-14,3.601874144417938e-14,1.0698931375569262e-13,1.0775012064642845e-13
