,norm_prop,norm_conv,norm_prop_IU,norm_prop_IV,norm_conv_IU0,norm_conv_IV0
0,1.1128974235780492e-12,1.2196303452296625e-12,7.797099838409378e-15,7.839721384369916e-15,1.8990864919520863e-14,1.853170307309523e-14
