,norm_prop,norm_conv,norm_prop_IU,norm_prop_IV,norm_conv_IU0,norm_conv_IV0
0,1.2649839410645266e-12,1.4117846206963456e-12,7.421512586456046e-15,7.534900582566982e-15,1.961825273733268e-14,1.900328382777447e-14
