,norm_prop,norm_conv,norm_prop_IU,norm_prop_IV,norm_conv_IU0,norm_conv_IV0
0,1.0653008801333973e-12,1.2633523074839998e-12,7.9630712780671e-15,7.747910151080062e-15,1.8036814215918456e-14,1.9240893797772297e-14
