,norm_prop,norm_conv,norm_prop_IU,norm_prop_IV,norm_conv_IU0,norm_conv_IV0
0,1.4179592230771888e-11,1.9326588278146306e-11,3.592524714919842e-14,3.5550241316883865e-14,1.0629207836921191e-13,1.0603048646932831e-13
