,norm_prop,norm_conv,norm_prop_IU,norm_prop_IV,norm_conv_IU0,norm_conv_IV0
0,1.1091406127931879e-12,1.2806372251291596e-12,7.729680876812369e-15,7.9107088970577e-15,1.880173294476719e-14,2.0184218880813123e-14
