,norm_prop,norm_conv,norm_prop_IU,norm_prop_IV,norm_conv_IU0,norm_conv_IV0
0,1.4317711479243965e-11,1.9626163360021747e-11,3.569676914956595e-14,3.571961972941331e-14,1.0797657823781023e-13,1.0859855504192373e-13
