,norm_prop,norm_conv,norm_prop_IU,norm_prop_IV,norm_conv_IU0,norm_conv_IV0
0,1.4104010417738173e-11,1.9644630031568666e-11,3.596487952410752e-14,3.5946725770588864e-14,1.075265136920831e-13,1.0856932730540332e-13
