,norm_prop,norm_conv,norm_prop_IU,norm_prop_IV,norm_conv_IU0,norm_conv_IV0
0,5.14030263030331e-14,7.263061398764445e-14,1.5267585374305154e-15,1.5466265511565546e-15,2.0885931452275313e-15,2.522041142851572e-15
