,norm_prop,norm_conv,norm_prop_IU,norm_prop_IV,norm_conv_IU0,norm_conv_IV0
0,1.0588593276525705e-12,1.2876539068663222e-12,7.907136726963055e-15,7.782035254236638e-15,1.8457759802405903e-14,1.9229830430387067e-14
