,norm_prop,norm_conv,norm_prop_IU,norm_prop_IV,norm_conv_IU0,norm_conv_IV0
0,1.4727291536847327e-11,1.9935998855887836e-11,3.581183672586535e-14,3.5614454035804054e-14,1.0600187511024171e-13,1.0730275179365656e-13
