,norm_prop,norm_conv,norm_prop_IU,norm_prop_IV,norm_conv_IU0,norm_conv_IV0
0,5.2570357121039405e-14,5.4464311356593436e-14,1.1051137840805205e-15,1.4296950537391431e-15,2.3438955270399956e-15,3.258319422516447e-15
