,norm_prop,norm_conv,norm_prop_IU,norm_prop_IV,norm_conv_IU0,norm_conv_IV0
0,1.4430368319744887e-11,1.932483981544508e-11,3.5673150001136145e-14,3.586858265823217e-14,1.053336055638265e-13,1.0565266370251853e-13
