,norm_prop,norm_conv,norm_prop_IU,norm_prop_IV,norm_conv_IU0,norm_conv_IV0
0,1.0679806263089e-12,1.204963722935872e-12,7.700255337126694e-15,7.94827654278218e-15,1.8487831363231598e-14,1.8172662067080727e-14
