,norm_prop,norm_conv,norm_prop_IU,norm_prop_IV,norm_conv_IU0,norm_conv_IV0
0,1.4575985907391905e-11,1.9915021022747634e-11,3.525506321328724e-14,3.624451386091644e-14,1.062897647286926e-13,1.0711605719509403e-13
