,norm_prop,norm_conv,norm_prop_IU,norm_prop_IV,norm_conv_IU0,norm_conv_IV0
0,1.2883092098015033e-12,1.4035056980129978e-12,7.530190365349974e-15,7.762777128921659e-15,1.9087742800347222e-14,1.8965874678606425e-14
