,norm_prop,norm_conv,norm_prop_IU,norm_prop_IV,norm_conv_IU0,norm_conv_IV0
0,1.2749773484594023e-12,1.4933330574953489e-12,7.658943318825549e-15,7.554771075450967e-15,1.898269509676125e-14,1.889663448949157e-14
