,norm_prop,norm_conv,norm_prop_IU,norm_prop_IV,norm_conv_IU0,norm_conv_IV0
0,4.287476483412265e-14,7.110584738163471e-14,1.3507472836929062e-15,1.1773756460992388e-15,2.7721082348963456e-15,3.0383461094089354e-15
