,norm_prop,norm_conv,norm_prop_IU,norm_prop_IV,norm_conv_IU0,norm_conv_IV0
0,5.417186293776134e-14,5.791523968170874e-14,1.6566517258924686e-15,1.1812694338868278e-15,3.0339179565387747e-15,2.1382304577623704e-15
