,norm_prop,norm_conv,norm_prop_IU,norm_prop_IV,norm_conv_IU0,norm_conv_IV0
0,4.5045240595848496e-14,6.577713963002113e-14,1.486143225367346e-15,1.6542973240067286e-15,2.4939897453865227e-15,2.6782974155896844e-15
