,norm_prop,norm_conv,norm_prop_IU,norm_prop_IV,norm_conv_IU0,norm_conv_IV0
0,5.320651362323553e-14,7.792629083721052e-14,1.228445470608596e-15,1.761247518048111e-15,2.91815995135657e-15,2.351597946929847e-15
