,norm_prop,norm_conv,norm_prop_IU,norm_prop_IV,norm_conv_IU0,norm_conv_IV0
0,1.4211706805649404e-11,1.940026157913219e-11,3.5575104916933467e-14,3.576583017363823e-14,1.0570163854863096e-13,1.0601928606970062e-13
