,norm_prop,norm_conv,norm_prop_IU,norm_prop_IV,norm_conv_IU0,norm_conv_IV0
0,5.295904930971834e-14,8.50486185988807e-14,1.40139379468434e-15,1.7549294352240383e-15,4.638452993725921e-15,3.2191194117605264e-15
