,norm_prop,norm_conv,norm_prop_IU,norm_prop_IV,norm_conv_IU0,norm_conv_IV0
0,1.4479515903143669e-11,2.0103103494148836e-11,3.5758822149959834e-14,3.627146251526166e-14,1.0795918976427995e-13,1.0832202525113432e-13
