,norm_prop,norm_conv,norm_prop_IU,norm_prop_IV,norm_conv_IU0,norm_conv_IV0
0,1.395843483802823e-11,1.9343920363625982e-11,3.59230699469589e-14,3.576389963658505e-14,1.0531113444310118e-13,1.0649901904538791e-13
