,norm_prop,norm_conv,norm_prop_IU,norm_prop_IV,norm_conv_IU0,norm_conv_IV0
0,5.8785680128993e-14,7.502202192096822e-14,1.4829961311113614e-15,1.381148876938505e-15,2.783894315476492e-15,2.538451011016693e-15
