,norm_prop,norm_conv,norm_prop_IU,norm_prop_IV,norm_conv_IU0,norm_conv_IV0
0,1.0899195406954502e-12,1.2294844026596365e-12,7.448089098521103e-15,7.759928993502385e-15,1.8883760771868137e-14,1.8952004768332942e-14
