,norm_prop,norm_conv,norm_prop_IU,norm_prop_IV,norm_conv_IU0,norm_conv_IV0
0,1.4137575929685023e-11,1.95602548935567e-11,3.601583013684376e-14,3.5780508413544316e-14,1.0804886754909455e-13,1.0827293838850861e-13
