,norm_prop,norm_conv,norm_prop_IU,norm_prop_IV,norm_conv_IU0,norm_conv_IV0
0,1.2755650382710965e-12,1.3596588353830025e-12,7.686515484227925e-15,7.936638502045586e-15,1.8919482795987268e-14,1.986107824446355e-14
