,norm_prop,norm_conv,norm_prop_IU,norm_prop_IV,norm_conv_IU0,norm_conv_IV0
0,5.422214909912698e-14,5.743177911675557e-14,1.4400312658384542e-15,1.214738059450625e-15,2.0966599988233103e-15,2.59174856909325e-15
