,norm_prop,norm_conv,norm_prop_IU,norm_prop_IV,norm_conv_IU0,norm_conv_IV0
0,1.454308876857304e-11,1.9841158614393656e-11,3.583326046273211e-14,3.533408230530526e-14,1.0589657345170336e-13,1.0643620485481687e-13
