,norm_prop,norm_conv,norm_prop_IU,norm_prop_IV,norm_conv_IU0,norm_conv_IV0
0,1.4149540859230876e-11,1.973193375499701e-11,3.590788530793646e-14,3.61084915656548e-14,1.0708228340366733e-13,1.073075780798596e-13
