,norm_prop,norm_conv,norm_prop_IU,norm_prop_IV,norm_conv_IU0,norm_conv_IV0
0,1.1614278725488922e-12,1.2868682643786336e-12,8.224419404933294e-15,7.5037238582903e-15,1.8519862063554622e-14,1.8083489955407268e-14
