,norm_prop,norm_conv,norm_prop_IU,norm_prop_IV,norm_conv_IU0,norm_conv_IV0
0,1.0852510182372296e-12,1.2107195320923987e-12,7.645820342712053e-15,8.449421173830076e-15,1.8777553185766323e-14,1.8796206791829456e-14
