,norm_prop,norm_conv,norm_prop_IU,norm_prop_IV,norm_conv_IU0,norm_conv_IV0
0,4.233863561937722e-14,6.097555692937333e-14,1.2138896436915134e-15,1.184052867783511e-15,2.1189679866461328e-15,3.0126486012477938e-15
